project_id,project_name,cert_year,stratum,council_outcome,queue_rank,source_type,source_container_id,source_container_title,document_title,document_family,source_priority,document_url,api_url,action_code,ulurp_number,application_prefix,a_application_flag,m_report_candidate_flag,ceqr_number,document_created_at,fetch_status,fetch_http_status,fetch_error
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,09 - 2021_12_03_Area_Map_Edgemere.pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KKKFTNGVN6Z3RBIFG47W2BLGRJX,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,12 - 2021_11_16_Land_Use_Conformance_and_Compliance_Table_Edgemere.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KMD75AJBL4OI5G2UBQP4WC7RLJX,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,14 - 2021_11_16_SCRD_Map_Edgemere.pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KMRG72ZDAKTR5BJNMOHLNWSJG5E,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,14a - 2021_11_16_SCRD_Map_11x17_Edgemere.pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KIEII6VQY3PPBELPPIGZKFLCCHL,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,15 - 2021_11_16_MIH_Area_Map_Edgemere.pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KOGOVUHS75QRRCY4URYC7HXUSLK,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,16 - 2021_11_16_Tax_Map_Key_Edgemere.pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KJJZ4JTXIHTOBAISWFZJEPNJ74O,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,16a - 2021_12_03_Tax_Map_1_Edgemere.pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KKJRH7UFPXZHFFY7TV2U5UVGVYE,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,16b - 2021_12_03_Tax_Map_2_Edgemere.pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KI4J7BCVIUNNVAL2AU5SQLV3H7L,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,16c - 2021_12_03_Tax_Map_3_Edgemere.pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KOBWEBWH66QCNAK572TANI5Z7JE,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,16d - 2021_12_03_Tax_Map_4_Edgemere.pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KNHZVP2MKOVDJGIIGNUDBDJ35FA,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,16e - 2021_12_03_Tax_Map_5_Edgemere.pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KIMCMBR7JV4BJDLFPIEBSTYF43M,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,16f - 2021_12_03_Tax_Map_6_Edgemere.pdf,map,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KMWYRQP7LKA7VBZAJ7XYPEXND4D,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,17 - Edgemere 2nd Amended URP_FINAL.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KK4GL32ULMMNNHYKVPPRLUZ7CTF,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,64e881a3-25a6-ec11-b3fe-001dd804fbfe,2019Q0127 - Dockets - 1,21HPD009Q.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KPNFZWAVWMEVNAJAPWSHBMQVWJO,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2022-03-17T19:13:55Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,64e881a3-25a6-ec11-b3fe-001dd804fbfe,2019Q0127 - Dockets - 1,220232 ZMQ Docket.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KL4YWHVNF5RTZCZEW5OINFRWXCX,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2022-03-17T19:09:11Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,220232 ZMQ.DKT.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KL2X57OAB4245C3HEG5TPY2SNAC,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:18Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,64e881a3-25a6-ec11-b3fe-001dd804fbfe,2019Q0127 - Dockets - 1,220233 ZRQ Docket.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KIXNA4NLJ4H7VE2M7XZI27HUUL2,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2022-03-17T19:09:37Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,64e881a3-25a6-ec11-b3fe-001dd804fbfe,2019Q0127 - Dockets - 1,220235 PPQ Docket.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KLTZTXKR3D42ZFI3CDNYVBSYYCP,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2022-03-17T19:10:10Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,64e881a3-25a6-ec11-b3fe-001dd804fbfe,2019Q0127 - Dockets - 1,220236 HAQ Docket.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KLYPFVACFCMFFFK5MFKXPAY57NP,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2022-03-17T19:10:47Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,64e881a3-25a6-ec11-b3fe-001dd804fbfe,2019Q0127 - Dockets - 1,220237 HUQ Docket.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KOVIOLJXQXXIJE23PAEPWXGEXMH,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2022-03-17T19:11:06Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,C 220232 ZMQ.NOC.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KLZLWFYQNNPNJFKYJNLRSBRUQSI,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:18Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,C 220232 ZMQ.SKT.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KM42KLEHORVWFC3IPID77JP33PN,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:18Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,C 220235 PPQ BBL list document .pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KMZVBJ4RO3S7ZELSCCBPJ4U6FU3,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:19Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,C 220235 PPQ_Notice of Certification.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KOLF5IQO4ZUTNG3ADH64WPN666A,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:19Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,C 220236 HAQ_Notice of Certification.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KORNPYOG3RSOFCJ4PKLQKBQ3BAD,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:19Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,C 220237 HUQ_Notice of Certification.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KPL2SGBNIH375BJLTFUY4XXO65Y,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:19Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,e61c045a-8062-ec11-8f8e-001dd8050ca5,2019Q0127 - Notice of Certification - 1,LandUse.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KINIYO4FXRUFZFJYTMBM52Q5DTH,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2021-12-21T17:45:15Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,85297711-b0ae-ec11-983e-001dd804df7d,2019Q0127 - Affidavit of Notice - CPC Hearing - 1,Resilient Edgemere - Scanned Notice Letters.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KO44MTWDHFY4FHKFUPMDKH3DCH4,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2022-03-28T16:00:12Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,public_artifact_document,d0927320-c7ae-ec11-983e-001dd804df7d,2019Q0127 - CPC Presentation - 1,Resilient Edgemere PreH Presentation (1).pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KIO6WHXHLAEX5AIWIXVC755XBY5,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,21HPD009Q,2022-03-28T19:06:48Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,recommendation_document,6e23034d-e35c-ec11-8f8e-001dd8050806,2019Q0127 - ZM - QN BP,Borough President Recommendation.pdf,recommendation,10,https://zap-api-production.herokuapp.com/document/disposition/01QY2C5KODGH7XKGIZIFDIMBVDEPPE6Z3R,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",a7566bc6-2954-eb11-a812-001dd83074d6,,,False,False,21HPD009Q,2022-03-18T03:01:38Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,recommendation_document,e823034d-e35c-ec11-8f8e-001dd8050806,2019Q0127 - ZR - QN BP,Borough President Recommendation.pdf,recommendation,10,https://zap-api-production.herokuapp.com/document/disposition/01QY2C5KPHUZVF4IJQTFDI4GAKK572ERDD,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",7ead57e4-2954-eb11-a812-001dd83074d6,,,False,False,21HPD009Q,2022-03-18T03:01:41Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,recommendation_document,4d24034d-e35c-ec11-8f8e-001dd8050806,2019Q0127 - PP - QN BP,Borough President Recommendation.pdf,recommendation,10,https://zap-api-production.herokuapp.com/document/disposition/01QY2C5KMS26F53MLQGVA3FMVYDJBLHLWK,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",7ba02514-2a54-eb11-a812-001dd83074d6,,,False,False,21HPD009Q,2022-03-18T03:01:44Z,success,200,
2019Q0127,Resilient Edgemere Community Initiative,2021,C,approve_w_mods,431,recommendation_document,9624034d-e35c-ec11-8f8e-001dd8050806,2019Q0127 - HA - QN BP,Borough President Recommendation.pdf,recommendation,10,https://zap-api-production.herokuapp.com/document/disposition/01QY2C5KJ36V64KAHOBNCKDWELUG2OE6EN,"https://zap-api-production.herokuapp.com/projects/2019Q0127?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",0942073e-2a54-eb11-a812-001dd83074d6,,,False,False,21HPD009Q,2022-03-18T03:01:48Z,success,200,
